Year,Month,Day,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Predict RainToday
2015,1,18,CoffsHarbour,17.421452387608323,29.5,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,26.2,29.0,,,0.0
2015,1,19,CoffsHarbour,17.421452387608323,28.7,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,26.7,27.1,,,0.0
2015,1,20,CoffsHarbour,17.421452387608323,28.1,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,20.5,26.5,,,0.0
2015,1,21,CoffsHarbour,17.421452387608323,28.1,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,23.8,23.3,,,0.0
2015,1,22,CoffsHarbour,17.421452387608323,26.1,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,21.3,23.4,,,0.0
2015,1,23,CoffsHarbour,17.421452387608323,26.9,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,25.8,26.0,,,0.0
2015,1,24,CoffsHarbour,17.421452387608323,28.3,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,24.5,27.3,,,0.0
2015,1,25,CoffsHarbour,17.421452387608323,32.2,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,27.5,31.3,,,0.0
2015,1,26,CoffsHarbour,17.421452387608323,29.1,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,27.4,27.1,,,0.0
2015,1,27,CoffsHarbour,17.421452387608323,24.8,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,23.5,22.8,,,0.0
2015,1,28,CoffsHarbour,17.421452387608323,24.2,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,19.9,21.3,,,0.0
2015,1,29,CoffsHarbour,17.421452387608323,26.3,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1011.7428899082569,1009.4839326702372,4.807696811071851,4.709536985729696,21.1,25.5,,0.0,0.0
2015,11,8,CoffsHarbour,14.997247854618882,20.7,0.44579505300353356,7.538309114927345,8.79033189033189,W,42.094447559316585,SE,WSW,14.935063947737353,20.22786616686361,62.36528750976714,46.88778523230441,1016.5,1017.4,4.540110326074441,4.520829101154053,19.4,17.9,,1.0,0.0
2015,11,29,CoffsHarbour,14.997247854618882,26.3,0.44579505300353356,7.538309114927345,8.79033189033189,W,42.094447559316585,SE,WSW,14.935063947737353,20.22786616686361,62.36528750976714,46.88778523230441,1014.8,1010.7,4.540110326074441,4.520829101154053,21.5,24.9,,1.0,0.0
2011,9,9,Moree,8.930564701080357,14.9,0.4864343958487769,4.853231492361927,7.9849101796407185,N,43.637365769056295,N,W,15.66431924882629,20.789401984812425,62.904670646782954,48.559777586519225,1013.6,1011.4,3.754463025551465,3.858812558091139,10.7,14.1,,1.0,0.0
2011,12,22,Moree,15.230203952015867,28.6,0.5077469793887704,6.96564705882353,8.539192399049881,SE,40.46877337148071,SE,SE,15.603146562487789,19.081574773735817,63.73504500246334,51.243956255316334,1015.3,1012.2,4.657546530109954,4.811520920392643,21.8,26.2,,1.0,0.0
2012,1,17,Moree,17.326197439156154,31.2,0.4700854700854701,8.24311377245509,9.038669950738916,SSE,43.94572230775179,SE,ESE,16.46651194247348,20.346593105703292,62.92589007723378,47.96554843022987,1017.4,1013.8,4.415422734361338,4.453919433486741,22.0,30.2,,0.0,0.0
2012,2,20,Moree,16.79167638645236,34.7,0.5600763358778625,6.7314426633785445,8.269074778200254,SSE,39.75224612750249,SE,SE,13.733027145164867,18.14770487059684,70.20272116001325,52.804371090189,1012.5,1008.1,4.472138442316393,4.849321780611137,24.7,34.0,,,0.0
2012,2,21,Moree,16.79167638645236,29.1,0.5600763358778625,6.7314426633785445,8.269074778200254,SSE,39.75224612750249,SE,SE,13.733027145164867,18.14770487059684,70.20272116001325,52.804371090189,1009.6,1008.8,4.472138442316393,4.849321780611137,22.7,26.8,,,0.0
2012,2,22,Moree,16.79167638645236,28.8,0.5600763358778625,6.7314426633785445,8.269074778200254,SSE,39.75224612750249,SE,SE,13.733027145164867,18.14770487059684,70.20272116001325,52.804371090189,1012.2,1010.6,4.472138442316393,4.849321780611137,22.6,28.0,,1.0,0.0
2012,5,23,Moree,8.51448071736909,24.5,0.4536409516943042,3.1455696202531644,6.634944237918215,N,35.185991945911645,N,NNW,12.10128989971816,16.100714208275097,73.16308424954688,53.22749615800609,1026.2,1021.4,3.8171873070251765,4.187572633006893,14.7,23.7,,,0.0
2012,5,24,Moree,8.51448071736909,24.7,0.4536409516943042,3.1455696202531644,6.634944237918215,N,35.185991945911645,N,NNW,12.10128989971816,16.100714208275097,73.16308424954688,53.22749615800609,1021.0,1016.8,3.8171873070251765,4.187572633006893,18.0,19.6,,1.0,0.0
2012,8,22,Moree,6.5836481793575405,24.9,0.4904865649963689,3.4984918793503477,7.315965346534653,N,42.162013501125095,N,W,14.37332523780611,19.978198923492148,68.08015188903538,49.23474756989416,1018.5,1013.7,3.869424445171691,4.30547751438884,17.3,24.3,,0.0,0.0
2012,11,23,Moree,13.948540145985401,35.5,0.4142335766423358,7.269927536231884,8.874140127388534,SSW,41.79540787222723,NNE,SE,15.13246055355116,19.854020547573956,61.78083960637982,47.12603534076035,1013.5,1009.9,4.854239210334596,4.490845252489065,25.7,34.7,,,0.0
2012,11,24,Moree,13.948540145985401,35.2,0.4142335766423358,7.269927536231884,8.874140127388534,SSW,41.79540787222723,NNE,SE,15.13246055355116,19.854020547573956,61.78083960637982,47.12603534076035,1015.8,1011.9,4.854239210334596,4.490845252489065,25.2,32.6,,,0.0
2012,11,25,Moree,13.948540145985401,36.2,0.4142335766423358,7.269927536231884,8.874140127388534,SSW,41.79540787222723,NNE,SE,15.13246055355116,19.854020547573956,61.78083960637982,47.12603534076035,1016.3,1012.9,4.854239210334596,4.490845252489065,25.4,34.4,,0.0,0.0
2013,11,12,Moree,13.506583440229,31.1,0.4914923291492329,6.9445852534562205,8.75032509752926,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1012.6,1010.5,4.382857978596802,4.320474046283287,20.1,26.3,,,0.0
2013,11,13,Moree,13.506583440229,32.0,0.4914923291492329,6.9445852534562205,8.75032509752926,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1015.4,1011.5,4.382857978596802,4.320474046283287,22.1,30.3,,,0.0
2013,11,14,Moree,13.506583440229,32.6,0.4914923291492329,6.9445852534562205,8.75032509752926,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1014.9,1010.4,4.382857978596802,4.320474046283287,21.6,32.0,,1.0,0.0
2013,11,22,Moree,13.506583440229,28.4,0.4914923291492329,6.9445852534562205,8.75032509752926,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1009.1,1006.9,4.382857978596802,4.320474046283287,22.6,27.3,,,0.0
2013,11,23,Moree,13.506583440229,31.1,0.4914923291492329,6.9445852534562205,8.75032509752926,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1007.1,1001.9,4.382857978596802,4.320474046283287,22.8,19.6,,,0.0
2013,11,24,Moree,13.506583440229,30.3,0.4914923291492329,6.9445852534562205,13.5,SE,43.61146989266873,E,SE,16.00836820083682,20.346582984658298,60.59319811576265,47.81338520151077,1006.9,1004.6,4.382857978596802,4.320474046283287,20.0,29.4,,1.0,0.0
2014,2,21,Moree,17.35652824621986,31.4,0.39717891610987377,7.7855855855855856,8.811281337047355,SE,42.0533943509143,SE,SE,14.74858206129404,19.487614803443442,63.817619395667705,46.03391441483304,1013.6,1012.2,4.2415725823298205,4.086365960320924,20.1,29.8,,,0.0
2014,2,22,Moree,17.35652824621986,29.0,0.39717891610987377,7.7855855855855856,8.811281337047355,SE,42.0533943509143,SE,SE,14.74858206129404,19.487614803443442,63.817619395667705,46.03391441483304,1014.9,1013.5,4.2415725823298205,4.086365960320924,22.6,28.7,,0.0,0.0
2014,3,1,Moree,15.892072928580507,31.7,0.5118852459016394,6.078882681564246,7.623647798742137,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1015.8,1012.4,4.596008103133082,4.575937546947423,23.2,30.2,,,0.0
2014,3,2,Moree,15.892072928580507,33.9,0.5118852459016394,6.078882681564246,7.623647798742137,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1016.1,1013.1,4.596008103133082,4.575937546947423,23.4,32.3,,0.0,0.0
2014,3,14,Moree,15.892072928580507,27.6,0.5118852459016394,6.078882681564246,7.623647798742137,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1017.9,1014.4,4.596008103133082,4.575937546947423,22.4,27.3,,,0.0
2014,3,15,Moree,15.892072928580507,32.9,0.5118852459016394,6.078882681564246,7.623647798742137,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1014.6,1009.6,4.596008103133082,4.575937546947423,22.1,32.2,,,0.0
2014,3,16,Moree,15.892072928580507,34.3,0.5118852459016394,6.078882681564246,7.623647798742137,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1009.6,1006.6,4.596008103133082,4.575937546947423,25.1,29.8,,0.0,0.0
2014,3,28,Moree,15.892072928580507,26.5,0.5118852459016394,6.078882681564246,7.623647798742137,SE,38.395954919701516,SE,SE,12.243864372855509,17.671871093604675,72.24599786650636,50.771840516173384,1014.8,1012.3,4.596008103133082,4.575937546947423,20.8,25.1,,1.0,0.0
2014,4,4,Moree,13.31332609753698,30.7,0.5169467787114846,4.278874856486797,6.595324675324675,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1017.8,1015.0,4.66683966847754,4.868161285342179,23.4,29.6,,,0.0
2014,4,5,Moree,13.31332609753698,31.0,0.5169467787114846,4.278874856486797,6.595324675324675,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1018.7,1015.5,4.66683966847754,4.868161285342179,23.0,30.5,,1.0,0.0
2014,4,25,Moree,13.31332609753698,30.0,0.5169467787114846,4.278874856486797,6.595324675324675,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1018.4,1014.8,4.66683966847754,4.868161285342179,21.1,29.2,,,0.0
2014,4,26,Moree,13.31332609753698,27.7,0.5169467787114846,4.278874856486797,6.595324675324675,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1018.9,1014.1,4.66683966847754,4.868161285342179,18.9,26.8,,,0.0
2014,4,27,Moree,13.31332609753698,20.5,0.5169467787114846,4.278874856486797,6.595324675324675,S,35.678985525057655,SE,S,12.410330521867104,16.51612815701212,73.09368125169043,55.29254691757956,1020.6,1018.4,4.66683966847754,4.868161285342179,18.4,19.3,,1.0,0.0
2014,5,23,Moree,10.80422791833521,25.3,0.506721536351166,3.334047919293821,6.002380952380953,N,34.665050425743246,N,N,11.741796861656042,15.606517777965157,76.47033207895481,57.111481084977704,1021.1,1015.9,4.755782648541616,4.945561708009497,18.5,18.8,,,0.0
2014,5,24,Moree,10.80422791833521,25.6,0.506721536351166,3.334047919293821,6.002380952380953,N,34.665050425743246,N,N,11.741796861656042,15.606517777965157,76.47033207895481,57.111481084977704,1019.4,1015.8,4.755782648541616,4.945561708009497,16.8,25.2,,0.0,0.0
2014,6,13,Moree,8.506715852696557,21.5,0.5871148459383754,2.7676277850589774,5.463780663780664,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1019.5,1015.1,4.67820811574015,4.818818355931874,14.3,20.3,,,0.0
2014,6,14,Moree,8.506715852696557,16.7,0.5871148459383754,2.7676277850589774,5.463780663780664,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1015.7,1013.6,4.67820811574015,4.818818355931874,13.2,15.8,,1.0,0.0
2014,6,20,Moree,8.506715852696557,23.1,0.5871148459383754,2.7676277850589774,5.463780663780664,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1022.8,1018.5,4.67820811574015,4.818818355931874,15.5,21.7,,,0.0
2014,6,21,Moree,8.506715852696557,22.1,0.5871148459383754,2.7676277850589774,5.463780663780664,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1021.4,1018.7,4.67820811574015,4.818818355931874,13.8,21.5,,,0.0
2014,6,22,Moree,8.506715852696557,20.4,0.5871148459383754,2.7676277850589774,5.463780663780664,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1022.4,1019.0,4.67820811574015,4.818818355931874,12.3,19.6,,0.0,0.0
2014,6,27,Moree,8.506715852696557,20.7,0.5871148459383754,2.7676277850589774,5.463780663780664,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1024.6,1018.6,4.67820811574015,4.818818355931874,9.2,20.0,,,0.0
2014,6,28,Moree,8.506715852696557,22.5,0.5871148459383754,2.7676277850589774,5.463780663780664,N,37.664893836432036,N,N,13.043929837730298,16.648612366235962,78.08874011587311,60.784323566001135,1013.2,1007.4,4.67820811574015,4.818818355931874,15.5,15.9,,0.0,0.0
2014,7,25,Moree,6.69539916348427,24.6,0.5241565452091768,2.9632446134347274,6.288440111420614,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1025.5,1022.0,4.200507635059385,4.310633476041959,14.9,23.5,,,0.0
2014,7,26,Moree,6.69539916348427,23.1,0.5241565452091768,2.9632446134347274,6.288440111420614,W,39.18136061833076,N,N,13.147855625265583,18.104470466444873,75.56613461690372,56.284402546223156,1025.6,1022.2,4.200507635059385,4.310633476041959,16.2,21.7,,0.0,0.0
2014,8,15,Moree,7.012827762050635,21.9,0.45944669365721996,3.697922077922078,7.144176136363637,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1028.4,1022.5,4.1412360104866,4.029468411160341,12.8,21.3,,,0.0
2014,8,16,Moree,7.012827762050635,14.3,0.45944669365721996,3.697922077922078,7.144176136363637,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1019.5,1013.7,4.1412360104866,4.029468411160341,12.5,13.2,,,0.0
2014,8,17,Moree,7.012827762050635,16.8,0.45944669365721996,3.697922077922078,7.144176136363637,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1012.9,1009.0,4.1412360104866,4.029468411160341,11.7,15.3,,1.0,0.0
2014,8,22,Moree,7.012827762050635,22.0,0.45944669365721996,3.697922077922078,7.144176136363637,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1027.8,1023.5,4.1412360104866,4.029468411160341,15.4,21.1,,,0.0
2014,8,23,Moree,7.012827762050635,21.5,0.45944669365721996,3.697922077922078,7.144176136363637,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1027.0,1024.7,4.1412360104866,4.029468411160341,17.3,19.4,,0.0,0.0
2014,8,25,Moree,7.012827762050635,23.1,0.45944669365721996,3.697922077922078,7.144176136363637,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1024.8,1019.9,4.1412360104866,4.029468411160341,15.5,22.8,,,0.0
2014,8,26,Moree,7.012827762050635,22.0,0.45944669365721996,3.697922077922078,7.144176136363637,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1019.9,1016.0,4.1412360104866,4.029468411160341,14.4,21.2,,,0.0
2014,8,27,Moree,7.012827762050635,15.6,0.45944669365721996,3.697922077922078,7.144176136363637,E,36.51746876231652,ESE,SE,12.566190188697115,16.959769133049434,71.59156923902974,52.31852919163883,1019.3,1018.8,4.1412360104866,4.029468411160341,13.3,13.7,,0.0,0.0
2014,10,3,Moree,11.99837144249941,29.1,0.30745466756212225,6.966837387964149,9.042958748221906,ENE,42.65619877370454,N,NE,14.809764827354204,19.786931223171162,60.596373404969775,43.66896759661786,1019.0,1014.6,3.872544400196323,3.6260734469582214,21.3,28.0,,,0.0
2014,10,4,Moree,11.99837144249941,29.7,0.30745466756212225,6.966837387964149,9.042958748221906,ENE,42.65619877370454,N,NE,14.809764827354204,19.786931223171162,60.596373404969775,43.66896759661786,1019.3,1014.5,3.872544400196323,3.6260734469582214,22.9,23.2,,1.0,0.0
2014,10,10,Moree,11.99837144249941,29.9,0.30745466756212225,6.966837387964149,9.042958748221906,ENE,42.65619877370454,N,NE,14.809764827354204,19.786931223171162,60.596373404969775,43.66896759661786,1019.1,1013.7,3.872544400196323,3.6260734469582214,19.6,29.0,,,0.0
2014,10,11,Moree,11.99837144249941,31.1,0.30745466756212225,6.966837387964149,9.042958748221906,ENE,42.65619877370454,N,NE,14.809764827354204,19.786931223171162,60.596373404969775,43.66896759661786,1017.3,1013.4,3.872544400196323,3.6260734469582214,20.9,29.4,,,0.0
2014,10,12,Moree,11.99837144249941,32.2,0.30745466756212225,6.966837387964149,9.042958748221906,ENE,42.65619877370454,N,NE,14.809764827354204,19.786931223171162,60.596373404969775,43.66896759661786,1017.3,1012.6,3.872544400196323,3.6260734469582214,22.7,31.0,,0.0,0.0
2014,10,24,Moree,11.99837144249941,35.5,0.30745466756212225,6.966837387964149,9.042958748221906,ENE,42.65619877370454,N,NE,14.809764827354204,19.786931223171162,60.596373404969775,43.66896759661786,1020.5,1016.0,3.872544400196323,3.6260734469582214,24.1,33.8,,,0.0
2014,10,25,Moree,11.99837144249941,38.3,0.30745466756212225,6.966837387964149,9.042958748221906,ENE,42.65619877370454,N,NE,14.809764827354204,19.786931223171162,60.596373404969775,43.66896759661786,1017.8,1013.4,3.872544400196323,3.6260734469582214,26.0,37.0,,,0.0
2014,10,26,Moree,11.99837144249941,40.4,0.30745466756212225,6.966837387964149,9.042958748221906,ENE,42.65619877370454,N,NE,14.809764827354204,19.786931223171162,60.596373404969775,43.66896759661786,1013.4,1008.4,3.872544400196323,3.6260734469582214,28.0,39.4,,0.0,0.0
2014,11,1,Moree,14.434038282975667,36.4,0.3637124912770412,7.8900262467191595,9.351440922190202,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1011.1,1005.0,4.531104418769712,4.351092273526536,23.8,34.6,,1.0,0.0
2014,11,21,Moree,14.434038282975667,40.5,0.3637124912770412,7.8900262467191595,9.351440922190202,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1011.6,1006.9,4.531104418769712,4.351092273526536,29.2,39.9,,,0.0
2014,11,22,Moree,14.434038282975667,42.2,0.3637124912770412,7.8900262467191595,9.351440922190202,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1012.0,1008.3,4.531104418769712,4.351092273526536,31.7,40.2,,,0.0
2014,11,23,Moree,14.434038282975667,43.1,0.3637124912770412,7.8900262467191595,9.351440922190202,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1013.5,1009.4,4.531104418769712,4.351092273526536,33.2,41.099999999999994,,1.0,0.0
2014,11,28,Moree,14.434038282975667,33.6,0.3637124912770412,7.8900262467191595,9.351440922190202,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1018.6,1014.1,4.531104418769712,4.351092273526536,24.3,31.8,,,0.0
2014,11,29,Moree,14.434038282975667,31.7,0.3637124912770412,7.8900262467191595,9.351440922190202,E,42.47836623173103,NNE,WSW,14.888822840620623,19.872837508837396,58.04251218862638,43.49809640746597,1018.3,1013.5,4.531104418769712,4.351092273526536,21.9,30.5,,1.0,0.0
2014,12,5,Moree,16.17550885416603,35.1,0.5060191518467851,7.992376111817027,9.205540166204985,SSE,43.65850791884721,SSE,WSW,14.638714213418606,19.916902638162735,63.28381191093374,48.31127859043094,1009.8,1005.8,4.619612343880469,4.4582669813592535,24.9,33.2,,,0.0
2014,12,6,Moree,16.17550885416603,31.0,0.5060191518467851,7.992376111817027,9.205540166204985,SSE,43.65850791884721,SSE,WSW,14.638714213418606,19.916902638162735,63.28381191093374,48.31127859043094,1007.1,1003.4,4.619612343880469,4.4582669813592535,21.5,28.2,,,0.0
2014,12,7,Moree,16.17550885416603,33.5,0.5060191518467851,7.992376111817027,9.205540166204985,SSE,43.65850791884721,SSE,WSW,14.638714213418606,19.916902638162735,63.28381191093374,48.31127859043094,1006.1,1001.3,4.619612343880469,4.4582669813592535,23.9,31.2,,1.0,0.0
2014,12,26,Moree,16.17550885416603,35.0,0.5060191518467851,7.992376111817027,9.205540166204985,SSE,43.65850791884721,SSE,WSW,14.638714213418606,19.916902638162735,63.28381191093374,48.31127859043094,1010.7,1009.1,4.619612343880469,4.4582669813592535,25.4,31.4,,,0.0
2014,12,27,Moree,16.17550885416603,25.9,0.5060191518467851,7.992376111817027,9.205540166204985,SSE,43.65850791884721,SSE,WSW,14.638714213418606,19.916902638162735,63.28381191093374,48.31127859043094,1014.5,1014.6,4.619612343880469,4.4582669813592535,25.6,23.6,,1.0,0.0
2015,1,2,Moree,17.421452387608323,25.5,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1018.2,1016.5,4.807696811071851,4.709536985729696,23.2,21.0,,,0.0
2015,1,3,Moree,17.421452387608323,32.6,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1018.9,1015.5,4.807696811071851,4.709536985729696,25.4,31.0,,,0.0
2015,1,4,Moree,17.421452387608323,32.7,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1017.7,1013.4,4.807696811071851,4.709536985729696,25.1,31.2,,1.0,0.0
2015,1,23,Moree,17.421452387608323,26.7,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1008.9,1007.2,4.807696811071851,4.709536985729696,23.7,24.9,,,0.0
2015,1,24,Moree,17.421452387608323,33.7,0.5209141274238227,7.805263157894737,8.524965132496513,SSE,43.317192450192884,SE,SE,15.614705927365666,20.14295771414579,65.077156979847,49.51379290428082,1007.5,1004.7,4.807696811071851,4.709536985729696,25.9,31.9,,1.0,0.0
2015,2,13,Moree,17.814932854861155,34.5,0.43225320271288625,7.88188202247191,8.87423780487805,SSE,40.72774316900114,SSE,SE,13.437873279838717,18.306167169657666,66.8919010034506,47.62170308967596,1020.4,1017.0,4.619681803317042,4.397482614547667,24.7,31.9,,,0.0
2015,2,14,Moree,17.814932854861155,33.6,0.43225320271288625,7.88188202247191,8.87423780487805,SSE,40.72774316900114,SSE,SE,13.437873279838717,18.306167169657666,66.8919010034506,47.62170308967596,1021.0,1017.0,4.619681803317042,4.397482614547667,23.7,32.2,,,0.0
2015,2,15,Moree,17.814932854861155,34.5,0.43225320271288625,7.88188202247191,8.87423780487805,SSE,40.72774316900114,SSE,SE,13.437873279838717,18.306167169657666,66.8919010034506,47.62170308967596,1017.6,1013.1,4.619681803317042,4.397482614547667,23.8,33.4,,0.0,0.0
2015,2,20,Moree,17.814932854861155,27.6,0.43225320271288625,7.88188202247191,8.87423780487805,SSE,40.72774316900114,SSE,SE,13.437873279838717,18.306167169657666,66.8919010034506,47.62170308967596,1013.1,1011.4,4.619681803317042,4.397482614547667,24.1,27.3,,,0.0
2015,2,21,Moree,17.814932854861155,34.1,0.43225320271288625,7.88188202247191,8.87423780487805,SSE,40.72774316900114,SSE,SE,13.437873279838717,18.306167169657666,66.8919010034506,47.62170308967596,1010.1,1007.3,4.619681803317042,4.397482614547667,24.5,32.2,,0.0,0.0
2015,3,1,Moree,14.99586185851855,31.1,0.37607950651130917,6.769735182849937,8.208196721311475,SSE,40.379542116104815,E,SE,13.358408373793816,18.897273068564207,67.52523974469104,46.37958424566263,1009.5,1007.8,4.2271610899952226,4.076277384318875,23.1,27.2,,1.0,0.0
2015,3,13,Moree,14.99586185851855,32.8,0.37607950651130917,6.769735182849937,8.208196721311475,SSE,40.379542116104815,E,SE,13.358408373793816,18.897273068564207,67.52523974469104,46.37958424566263,1014.5,1011.2,4.2271610899952226,4.076277384318875,23.2,31.4,,,0.0
2015,3,14,Moree,14.99586185851855,31.0,0.37607950651130917,6.769735182849937,8.208196721311475,SSE,40.379542116104815,E,SE,13.358408373793816,18.897273068564207,67.52523974469104,46.37958424566263,1016.2,1011.5,4.2271610899952226,4.076277384318875,21.1,29.3,,,0.0
2015,3,15,Moree,14.99586185851855,33.7,0.37607950651130917,6.769735182849937,8.208196721311475,SSE,40.379542116104815,E,SE,13.358408373793816,18.897273068564207,67.52523974469104,46.37958424566263,1010.0,1006.8,4.2271610899952226,4.076277384318875,21.6,32.3,,0.0,0.0
2015,3,20,Moree,14.99586185851855,41.3,0.37607950651130917,6.769735182849937,8.208196721311475,SSE,40.379542116104815,E,SE,13.358408373793816,18.897273068564207,67.52523974469104,46.37958424566263,1012.5,1009.9,4.2271610899952226,4.076277384318875,25.3,39.9,,,0.0
