"Year","Month","Day","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","Predict.RainToday","R_predicted_RainToday"
2013,5,18,"Newcastle",9.78624001101057,20.3534196547145,0.535047361299053,3.28388123011665,6.21518518518519,"N",36.0679086925704,"N","N",12.7276030057612,16.497127939263,74.6368588303945,53.9703147024998,1020.84165467626,1018.19575233981,4.48051990524252,4.81130750441763,14.2683155080214,19.1859719438878,NA,NA,0,"0"
2013,5,19,"Newcastle",9.78624001101057,20.3534196547145,0.535047361299053,3.28388123011665,6.21518518518519,"N",36.0679086925704,"N","N",12.7276030057612,16.497127939263,74.6368588303945,53.9703147024998,1020.84165467626,1018.19575233981,4.48051990524252,4.81130750441763,14.2683155080214,19.1859719438878,NA,NA,0,"0"
2013,5,20,"Newcastle",9.78624001101057,20.3534196547145,0.535047361299053,3.28388123011665,6.21518518518519,"N",36.0679086925704,"N","N",12.7276030057612,16.497127939263,74.6368588303945,53.9703147024998,1020.84165467626,1018.19575233981,4.48051990524252,4.81130750441763,14.2683155080214,19.1859719438878,NA,NA,0,"0"
2013,5,21,"Newcastle",9.78624001101057,20.3534196547145,0.535047361299053,3.28388123011665,6.21518518518519,"N",36.0679086925704,"N","N",12.7276030057612,16.497127939263,74.6368588303945,53.9703147024998,1020.84165467626,1018.19575233981,4.48051990524252,4.81130750441763,14.2683155080214,19.1859719438878,NA,NA,0,"0"
2013,5,22,"Newcastle",9.78624001101057,22.5,0.535047361299053,3.28388123011665,6.21518518518519,"N",36.0679086925704,"N","N",12.7276030057612,16.497127939263,74.6368588303945,53.9703147024998,1020.84165467626,1018.19575233981,4.48051990524252,4.81130750441763,14.2683155080214,19.1859719438878,NA,1,0,"0"
2014,3,30,"Newcastle",15.8920729285805,27.1354581673307,0.511885245901639,6.07888268156425,7.62364779874214,"SE",38.3959549197015,"SE","SE",12.2438643728555,17.6718710936047,72.2459978665064,50.7718405161734,1018.37769732078,1016.04216606498,4.59600810313308,4.57593754694742,18.8,25.5,NA,NA,0,"0"
2014,3,31,"Newcastle",15.8920729285805,27.1354581673307,0.511885245901639,6.07888268156425,7.62364779874214,"SE",38.3959549197015,"SE","SE",12.2438643728555,17.6718710936047,72.2459978665064,50.7718405161734,1018.37769732078,1016.04216606498,4.59600810313308,4.57593754694742,19.9832005312085,25.5520874751491,NA,NA,0,"0"
2014,4,1,"Newcastle",13.313326097537,23.615205479452,0.516946778711485,4.2788748564868,6.59532467532468,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1017.87694877506,1015.38301186944,4.66683966847754,4.86816128534218,17.9255158184319,22.2720930232558,NA,NA,0,"0"
2014,4,2,"Newcastle",13.313326097537,23.615205479452,0.516946778711485,4.2788748564868,6.59532467532468,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1017.87694877506,1015.38301186944,4.66683966847754,4.86816128534218,17.9255158184319,22.2720930232558,NA,NA,0,"0"
2014,4,3,"Newcastle",13.313326097537,23.615205479452,0.516946778711485,4.2788748564868,6.59532467532468,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1017.87694877506,1015.38301186944,4.66683966847754,4.86816128534218,17.9255158184319,22.2720930232558,NA,NA,0,"0"
2014,4,4,"Newcastle",13.313326097537,23.615205479452,0.516946778711485,4.2788748564868,6.59532467532468,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1017.87694877506,1015.38301186944,4.66683966847754,4.86816128534218,17.9255158184319,22.2720930232558,NA,NA,0,"0"
2014,4,5,"Newcastle",13.313326097537,29,0.516946778711485,4.2788748564868,6.59532467532468,"S",35.6789855250577,"SE","S",12.4103305218671,16.5161281570121,73.0936812516904,55.2925469175796,1017.87694877506,1015.38301186944,4.66683966847754,4.86816128534218,17.9255158184319,22.2720930232558,NA,1,0,"0"
2014,12,12,"Newcastle",16.175508854166,22,0.506019151846785,7.99237611181703,9.20554016620498,"SSE",43.6585079188472,"SSE","WSW",14.6387142134186,19.9169026381627,63.2838119109337,48.3112785904309,1012.33310810811,1010.08708708709,4.61961234388047,4.45826698135925,21.4053417385534,20.1,NA,1,0,"0"
2015,3,17,"Newcastle",14.9958618585186,26.9243754220122,0.376079506511309,6.76973518284994,8.20819672131148,"SSE",40.3795421161048,"E","SE",13.3584083737938,18.8972730685642,67.525239744691,46.3795842456626,1016.04514307229,1013.8045112782,4.22716108999522,4.07627738431887,19.447027027027,25.3122807017544,NA,NA,0,"0"
2015,3,18,"Newcastle",14.9958618585186,26.9243754220122,0.376079506511309,6.76973518284994,8.20819672131148,"SSE",40.3795421161048,"E","SE",13.3584083737938,18.8972730685642,67.525239744691,46.3795842456626,1016.04514307229,1013.8045112782,4.22716108999522,4.07627738431887,19.447027027027,25.3122807017544,NA,NA,0,"0"
2015,3,19,"Newcastle",14.9958618585186,26.9243754220122,0.376079506511309,6.76973518284994,8.20819672131148,"SSE",40.3795421161048,"E","SE",13.3584083737938,18.8972730685642,67.525239744691,46.3795842456626,1016.04514307229,1013.8045112782,4.22716108999522,4.07627738431887,19.447027027027,25.3122807017544,NA,NA,0,"0"
2015,3,20,"Newcastle",14.9958618585186,26.9243754220122,0.376079506511309,6.76973518284994,8.20819672131148,"SSE",40.3795421161048,"E","SE",13.3584083737938,18.8972730685642,67.525239744691,46.3795842456626,1016.04514307229,1013.8045112782,4.22716108999522,4.07627738431887,19.447027027027,25.3122807017544,NA,1,0,"0"
2015,4,21,"Newcastle",12.293783243204,22.4637979094077,0.582203389830508,4.51353887399464,6.694227994228,"SE",37.9875115049083,"SE","SE",13.7627660294607,17.6622900151303,71.0972415505585,54.139499611923,1020.06290697674,1017.52150621118,4.80225281177442,4.95268652049964,16.778118466899,21.0771328671329,NA,NA,0,"0"
2015,4,22,"Newcastle",12.293783243204,19.7,0.582203389830508,4.51353887399464,6.694227994228,"SE",37.9875115049083,"SE","SE",13.7627660294607,17.6622900151303,71.0972415505585,54.139499611923,1020.06290697674,1017.52150621118,4.80225281177442,4.95268652049964,16.778118466899,21.0771328671329,NA,1,0,"0"
2015,9,23,"Newcastle",8.65451572699411,21,0.403551136363636,4.94091520861373,8.04363905325444,"N",38.8776774526483,"N","NNW",14.6674361318758,18.7850004712126,64.5071453412446,48.4521012457297,1022.60603653693,1019.82373015873,3.72397257280617,3.98746034508557,15.0295059151009,18.9437777777778,NA,1,0,"0"
2015,10,27,"Newcastle",13.2989253053868,33.8,0.294854434664861,7.19230769230769,8.79491525423729,"ENE",40.4569653383073,"E","NE",14.119829574306,19.3315269214359,61.1667452226226,43.3078991979584,1022.13248847926,1019.35038461538,4.08867915822108,3.9537970085002,19.4012113055182,24.6898852223816,NA,NA,0,"0"
2015,10,28,"Newcastle",13.2989253053868,21.8,0.294854434664861,7.19230769230769,8.79491525423729,"ENE",40.4569653383073,"E","NE",14.119829574306,19.3315269214359,61.1667452226226,43.3078991979584,1022.13248847926,1019.35038461538,4.08867915822108,3.9537970085002,18.8,24.6898852223816,NA,1,0,"0"
2015,11,8,"Newcastle",14.9972478546189,25.4,0.445795053003534,7.53830911492734,8.79033189033189,"W",42.0944475593166,"SE","WSW",14.9350639477374,20.2278661668636,62.3652875097671,46.8877852323044,1015.09551534225,1012.54673998429,4.54011032607444,4.52082910115405,20.5966457023061,24.974126394052,NA,1,0,"0"
2016,2,22,"Newcastle",17.514902067085,29.6948838896952,0.300876552227904,8.00795148247978,9.46449275362319,"SSE",40.2836764390162,"SSE","SE",14.3622852335227,19.0002574002574,64.7606387544018,44.9170230966638,1014.65714285714,1012.40297188755,4.07732139702459,3.62175889875338,24,28.0111538461538,NA,NA,0,"0"
2016,2,23,"Newcastle",17.514902067085,29.6948838896952,0.300876552227904,8.00795148247978,9.46449275362319,"SSE",40.2836764390162,"SSE","SE",14.3622852335227,19.0002574002574,64.7606387544018,44.9170230966638,1014.65714285714,1012.40297188755,4.07732139702459,3.62175889875338,22.3189355539464,28.0111538461538,NA,NA,0,"0"
2016,2,24,"Newcastle",17.514902067085,29.6948838896952,0.300876552227904,8.00795148247978,9.46449275362319,"SSE",40.2836764390162,"SSE","SE",14.3622852335227,19.0002574002574,64.7606387544018,44.9170230966638,1014.65714285714,1012.40297188755,4.07732139702459,3.62175889875338,22.3189355539464,28.0111538461538,NA,NA,0,"0"
2016,2,25,"Newcastle",17.514902067085,29.6948838896952,0.300876552227904,8.00795148247978,9.46449275362319,"SSE",40.2836764390162,"SSE","SE",14.3622852335227,19.0002574002574,64.7606387544018,44.9170230966638,1014.65714285714,1012.40297188755,4.07732139702459,3.62175889875338,22.3189355539464,28.0111538461538,NA,NA,0,"0"
2016,2,26,"Newcastle",17.514902067085,29.6948838896952,0.300876552227904,8.00795148247978,9.46449275362319,"SSE",40.2836764390162,"SSE","SE",14.3622852335227,19.0002574002574,64.7606387544018,44.9170230966638,1014.65714285714,1012.40297188755,4.07732139702459,3.62175889875338,22.3189355539464,28.0111538461538,NA,NA,0,"0"
2016,2,27,"Newcastle",17.514902067085,29.6948838896952,0.300876552227904,8.00795148247978,9.46449275362319,"SSE",40.2836764390162,"SSE","SE",14.3622852335227,19.0002574002574,64.7606387544018,44.9170230966638,1014.65714285714,1012.40297188755,4.07732139702459,3.62175889875338,22.3189355539464,28.0111538461538,NA,NA,0,"0"
2016,2,28,"Newcastle",17.514902067085,29.6948838896952,0.300876552227904,8.00795148247978,9.46449275362319,"SSE",40.2836764390162,"SSE","SE",14.3622852335227,19.0002574002574,64.7606387544018,44.9170230966638,1014.65714285714,1012.40297188755,4.07732139702459,3.62175889875338,22.3189355539464,28.0111538461538,NA,NA,0,"0"
2016,2,29,"Newcastle",17.514902067085,29.6948838896952,0.300876552227904,8.00795148247978,9.46449275362319,"SSE",40.2836764390162,"SSE","SE",14.3622852335227,19.0002574002574,64.7606387544018,44.9170230966638,1014.65714285714,1012.40297188755,4.07732139702459,3.62175889875338,22.3189355539464,28.0111538461538,NA,0,0,"0"
2016,10,10,"Newcastle",10.6567704181114,32.2,0.545861148197597,7.12067851373182,8.69850746268657,"N",45.6250397294539,"N","N",17.0353186186442,21.9019011573391,62.0475172438113,48.0303315027659,1015.57488986784,1013.2685483871,4.60556168107319,4.8008447089624,16.3686798679868,20.3164095371669,NA,1,0,"0"
2016,12,6,"Newcastle",16.0543412864146,26.8,0.449188426252646,8.61857638888889,9.17474489795918,"NE",43.3475944267394,"N","SW",15.0504187007545,20.1247562588643,61.9247026497202,46.1675909646557,1012.59024480712,1010.32520385471,5.04931146004602,4.61695624560793,21.6768251841929,26.3705173635719,NA,1,0,"0"
2016,12,18,"Newcastle",16.0543412864146,23,0.449188426252646,8.61857638888889,9.17474489795918,"NE",43.3475944267394,"N","SW",15.0504187007545,20.1247562588643,61.9247026497202,46.1675909646557,1012.59024480712,1010.32520385471,5.04931146004602,4.61695624560793,21.6768251841929,26.3705173635719,NA,0,0,"0"
2016,12,25,"Newcastle",16.0543412864146,32,0.449188426252646,8.61857638888889,9.17474489795918,"NE",43.3475944267394,"N","SW",15.0504187007545,20.1247562588643,61.9247026497202,46.1675909646557,1012.59024480712,1010.32520385471,5.04931146004602,4.61695624560793,21.6768251841929,26.3705173635719,NA,1,0,"0"
2017,4,1,"Newcastle",12.386275576415,23.4308275862069,0.432091097308489,4.93852295409182,7.42401055408971,"E",35.4088900225897,"E","SE",12.5702405011868,16.4654819291339,70.533927342784,51.539637045005,1021.34632297195,1018.63409090909,4.80139683283155,4.81330882333093,17.3806685044797,21.9225362318841,NA,NA,0,"0"
2017,4,2,"Newcastle",12.386275576415,23.4308275862069,0.432091097308489,4.93852295409182,7.42401055408971,"E",35.4088900225897,"E","SE",12.5702405011868,16.4654819291339,70.533927342784,51.539637045005,1021.34632297195,1018.63409090909,4.80139683283155,4.81330882333093,17.3806685044797,21.9225362318841,NA,NA,0,"0"
2017,4,3,"Newcastle",12.386275576415,23.4308275862069,0.432091097308489,4.93852295409182,7.42401055408971,"E",35.4088900225897,"E","SE",12.5702405011868,16.4654819291339,70.533927342784,51.539637045005,1021.34632297195,1018.63409090909,4.80139683283155,4.81330882333093,17.3806685044797,21.9225362318841,NA,NA,0,"0"
2017,4,4,"Newcastle",12.386275576415,23.4308275862069,0.432091097308489,4.93852295409182,7.42401055408971,"E",35.4088900225897,"E","SE",12.5702405011868,16.4654819291339,70.533927342784,51.539637045005,1021.34632297195,1018.63409090909,4.80139683283155,4.81330882333093,17.3806685044797,21.9225362318841,NA,NA,0,"0"
2017,4,5,"Newcastle",12.386275576415,23.4308275862069,0.432091097308489,4.93852295409182,7.42401055408971,"E",35.4088900225897,"E","SE",12.5702405011868,16.4654819291339,70.533927342784,51.539637045005,1021.34632297195,1018.63409090909,4.80139683283155,4.81330882333093,17.3806685044797,21.9225362318841,NA,NA,0,"0"
2017,4,6,"Newcastle",12.386275576415,23.4308275862069,0.432091097308489,4.93852295409182,7.42401055408971,"E",35.4088900225897,"E","SE",12.5702405011868,16.4654819291339,70.533927342784,51.539637045005,1021.34632297195,1018.63409090909,4.80139683283155,4.81330882333093,17.3806685044797,21.9225362318841,NA,NA,0,"0"
2017,4,7,"Newcastle",12.386275576415,23.4308275862069,0.432091097308489,4.93852295409182,7.42401055408971,"E",35.4088900225897,"E","SE",12.5702405011868,16.4654819291339,70.533927342784,51.539637045005,1021.34632297195,1018.63409090909,4.80139683283155,4.81330882333093,17.3806685044797,21.9225362318841,NA,NA,0,"0"
2017,4,8,"Newcastle",12.386275576415,23.4308275862069,0.432091097308489,4.93852295409182,7.42401055408971,"E",35.4088900225897,"E","SE",12.5702405011868,16.4654819291339,70.533927342784,51.539637045005,1021.34632297195,1018.63409090909,4.80139683283155,4.81330882333093,17.3806685044797,21.9225362318841,NA,NA,0,"0"
2017,4,9,"Newcastle",12.386275576415,28,0.432091097308489,4.93852295409182,7.42401055408971,"E",35.4088900225897,"E","SE",12.5702405011868,16.4654819291339,70.533927342784,51.539637045005,1021.34632297195,1018.63409090909,4.80139683283155,4.81330882333093,17.3806685044797,21.9225362318841,NA,1,0,"0"
2009,6,11,"NorahHead",7.95444525646691,14.8,0.658577712609971,2.22087431693989,5.6304152637486,"N",34.8485091013986,"N","N",12.048960511108,15.4796990434306,80.4637643718289,61.9720765267881,1017.16556528662,1014.71458167331,4.86995387028942,4.88373350367836,11.5304664723032,16.0013970588235,NA,0,0,"0"
2009,9,22,"NorahHead",9.52550308673556,29.5,0.56906528189911,5.0031076581576,7.65843091334895,"N",45.2872854447917,"N","N",16.9362467829489,22.1836984330317,62.1328825440774,48.5252104804486,1015.14047815334,999.7,3.90358227758422,4.10001770214196,15.2916666666667,26.7,NA,1,0,"0"
2009,10,6,"NorahHead",11.1228785675418,22.3206258890469,0.446132008516679,5.83394793926247,8.54931972789116,"SSE",42.7019835917074,"E","S",15.658381210513,20.5902631182528,63.3502007632185,49.1070122198622,1019.36776367962,1017.08478605388,4.02950123745965,4.11495261323222,16.5282951289398,20.7488920657613,NA,NA,0,"0"
2009,10,7,"NorahHead",11.1228785675418,22.3206258890469,0.446132008516679,5.83394793926247,8.54931972789116,"SSE",42.7019835917074,"E","S",15.658381210513,20.5902631182528,63.3502007632185,49.1070122198622,1019.36776367962,1017.08478605388,4.02950123745965,4.11495261323222,16.5282951289398,20.7488920657613,NA,NA,0,"0"
2009,10,8,"NorahHead",11.1228785675418,22.3206258890469,0.446132008516679,5.83394793926247,8.54931972789116,"SSE",42.7019835917074,"E","S",15.658381210513,20.5902631182528,63.3502007632185,49.1070122198622,1019.36776367962,1017.08478605388,4.02950123745965,4.11495261323222,16.5282951289398,20.7488920657613,NA,NA,0,"0"
2009,10,9,"NorahHead",11.1228785675418,15.8,0.446132008516679,5.83394793926247,8.54931972789116,"SSE",42.7019835917074,"E","S",15.658381210513,20.5902631182528,63.3502007632185,49.1070122198622,1019.36776367962,1025.1,4.02950123745965,4.11495261323222,16.5282951289398,14.1,NA,1,0,"0"
2009,10,24,"NorahHead",11.1228785675418,22.3206258890469,0.446132008516679,5.83394793926247,8.54931972789116,"SSE",42.7019835917074,"E","S",15.658381210513,20.5902631182528,63.3502007632185,49.1070122198622,1019.36776367962,1017.08478605388,4.02950123745965,4.11495261323222,16.5282951289398,20.7488920657613,NA,NA,0,"0"
2009,10,25,"NorahHead",11.1228785675418,22.3206258890469,0.446132008516679,5.83394793926247,8.54931972789116,"SSE",42.7019835917074,"E","S",15.658381210513,20.5902631182528,63.3502007632185,49.1070122198622,1019.36776367962,1017.08478605388,4.02950123745965,4.11495261323222,16.5282951289398,20.7488920657613,NA,NA,0,"0"
2009,10,26,"NorahHead",11.1228785675418,22.3206258890469,0.446132008516679,5.83394793926247,8.54931972789116,"SSE",42.7019835917074,"E","S",15.658381210513,20.5902631182528,63.3502007632185,49.1070122198622,1019.36776367962,1017.08478605388,4.02950123745965,4.11495261323222,16.5282951289398,20.7488920657613,NA,NA,0,"0"
2009,10,27,"NorahHead",11.1228785675418,22.3206258890469,0.446132008516679,5.83394793926247,8.54931972789116,"SSE",42.7019835917074,"E","S",15.658381210513,20.5902631182528,63.3502007632185,49.1070122198622,1019.36776367962,1027.1,4.02950123745965,4.11495261323222,16.5282951289398,18,NA,NA,0,"0"
2009,10,28,"NorahHead",11.1228785675418,24.3,0.446132008516679,5.83394793926247,8.54931972789116,"SSE",42.7019835917074,"E","S",15.658381210513,20.5902631182528,63.3502007632185,49.1070122198622,1025.7,1021.8,4.02950123745965,4.11495261323222,19.5,20.9,NA,0,0,"0"
2009,11,7,"NorahHead",15.5892900087718,23.8,0.421303074670571,7.80645879732739,9.13423212192263,"S",43.3039475453432,"E","NE",15.3348710248894,20.2381850695823,60.1073350888111,45.9568346320445,1015.75936988543,1029.2,4.27718489157505,4.23140647975828,21.4013960323292,21,NA,NA,0,"0"
2009,11,8,"NorahHead",15.5892900087718,22.7,0.421303074670571,7.80645879732739,9.13423212192263,"S",43.3039475453432,"E","NE",15.3348710248894,20.2381850695823,60.1073350888111,45.9568346320445,1015.75936988543,1028.1,4.27718489157505,4.23140647975828,21.4013960323292,21.9,NA,0,0,"0"
2009,11,13,"NorahHead",15.5892900087718,21.5,0.421303074670571,7.80645879732739,9.13423212192263,"S",43.3039475453432,"E","NE",15.3348710248894,20.2381850695823,60.1073350888111,45.9568346320445,1015.75936988543,1018.4,4.27718489157505,4.23140647975828,21.4013960323292,20.5,NA,0,0,"0"
2009,11,21,"NorahHead",15.5892900087718,26.6,0.421303074670571,7.80645879732739,9.13423212192263,"S",43.3039475453432,"E","NE",15.3348710248894,20.2381850695823,60.1073350888111,45.9568346320445,1015.75936988543,1006.9,4.27718489157505,4.23140647975828,21.4013960323292,23.3,NA,0,0,"0"
2009,12,12,"NorahHead",15.7907652237711,27.2,0.376666666666667,8.15556756756757,9.46399082568807,"SE",43.0607879661946,"E","SE",15.4425230306573,21.0112789963271,59.1134971875764,45.0490215336038,1015.64796650718,1014.1,4.21175591292615,4.12198148642892,21.4381476224272,23.5,NA,0,0,"0"
2009,12,24,"NorahHead",15.7907652237711,25.8,0.376666666666667,8.15556756756757,9.46399082568807,"SE",43.0607879661946,"E","SE",15.4425230306573,21.0112789963271,59.1134971875764,45.0490215336038,1013.5,1009.9,4.21175591292615,4.12198148642892,23.8,24.9,NA,0,0,"0"
2010,1,13,"NorahHead",17.3357803933827,24.9,0.332526690391459,8.35799338478501,9.38511627906977,"SSE",43.6981002785273,"SE","SE",15.0395281103682,20.786713367393,60.1807967093093,44.3011234546701,1010.7,1010.4,4.09870108432975,3.9418667116524,23.5,24.2,NA,1,0,"0"
2010,1,18,"NorahHead",17.3357803933827,25.8,0.332526690391459,8.35799338478501,9.38511627906977,"SSE",43.6981002785273,"SE","SE",15.0395281103682,20.786713367393,60.1807967093093,44.3011234546701,1013.05540970565,1002.2,4.09870108432975,3.9418667116524,22.5241684359519,25.6,NA,0,0,"0"
2010,1,29,"NorahHead",17.3357803933827,26.8,0.332526690391459,8.35799338478501,9.38511627906977,"SSE",43.6981002785273,"SE","SE",15.0395281103682,20.786713367393,60.1807967093093,44.3011234546701,1013.05540970565,1010,4.09870108432975,3.9418667116524,22.5241684359519,25.8,NA,0,0,"0"
2010,2,14,"NorahHead",18.1852654579677,26.4,0.485463258785943,7.27030878859857,8.64339152119701,"SE",42.4673452968011,"E","SE",14.853849772859,19.8164159530873,67.9112122698605,51.1808434543935,1015.93720106289,1004.5,4.42050201517765,4.61497482901417,22.329216152019,25.2,NA,1,0,"0"
2010,2,19,"NorahHead",18.1852654579677,25,0.485463258785943,7.27030878859857,8.64339152119701,"SE",42.4673452968011,"E","SE",14.853849772859,19.8164159530873,67.9112122698605,51.1808434543935,1015.93720106289,1022.7,4.42050201517765,4.61497482901417,22.329216152019,23.3,NA,0,0,"0"
2010,3,8,"NorahHead",16.1468897155337,28,0.441606886657102,5.88224598930481,7.68097826086957,"SE",39.1558338022099,"SE","SE",13.5291036892809,18.3374404566142,70.1375282612706,49.8014059539092,1019.37581648523,1010.7,4.43431228337915,4.46485876449061,19.9391862955032,23.9,NA,1,0,"0"
2010,3,10,"NorahHead",16.1468897155337,20.9,0.441606886657102,5.88224598930481,7.68097826086957,"SE",39.1558338022099,"SE","SE",13.5291036892809,18.3374404566142,70.1375282612706,49.8014059539092,1020.4,1021.2,4.43431228337915,4.46485876449061,20.8,19.2,NA,1,0,"0"
2010,5,10,"NorahHead",9.34635049100356,24.3,0.545872218234027,2.8297529538131,6.2917211328976,"N",34.6069192864077,"N","N",11.7090552892972,15.6670749410121,75.767123264604,56.2293509630037,1020.3,1015.9,4.34277541378374,4.67120584608022,18.3,21.7,NA,0,0,"0"
2010,6,9,"NorahHead",7.10812180785677,17.9,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1012.9,1009,4.31444153889632,4.71839167121178,13.8,15.9,NA,0,0,"0"
2010,6,20,"NorahHead",7.10812180785677,17.4,0.529764616552771,2.26883977900552,5.88280898876404,"N",34.3647245034387,"N","N",11.4013293498624,15.6335704671839,79.596921377787,59.0658634536995,1025.1,1024.3,4.31444153889632,4.71839167121178,13.6,16.5,NA,0,0,"0"
2010,7,5,"NorahHead",7.01607977654656,15.5,0.596229151559101,2.21961206896552,5.62408435072142,"N",33.9468633032762,"N","N",11.3903265240686,15.374805654335,81.2936349363282,61.421719879805,1026.7,1023,4.76890870151892,5.17731144727949,11.6,15.3,NA,1,0,"0"
2010,8,4,"NorahHead",7.09436377727087,16.7617314487632,0.621510791366906,3.09372900335946,6.72613636363636,"N",41.4797696461747,"N","W",14.820512205307,19.4973419733609,72.3281448941781,54.7766548349301,1017.6303253292,1015.1,4.2767137127187,4.54334450463212,11.5305555555556,19.3,NA,NA,0,"0"
2010,8,5,"NorahHead",7.09436377727087,16.7617314487632,0.621510791366906,3.09372900335946,6.72613636363636,"N",41.4797696461747,"N","W",14.820512205307,19.4973419733609,72.3281448941781,54.7766548349301,1018.5,1015.2,4.2767137127187,4.54334450463212,11.5305555555556,15.6106940509915,NA,0,0,"0"
2010,8,8,"NorahHead",7.09436377727087,16.7617314487632,0.621510791366906,3.09372900335946,6.72613636363636,"N",41.4797696461747,"N","W",14.820512205307,19.4973419733609,72.3281448941781,54.7766548349301,1017.6303253292,1014.98805855162,4.2767137127187,4.54334450463212,11.5305555555556,15.6106940509915,NA,NA,0,"0"
2010,8,9,"NorahHead",7.09436377727087,16.7617314487632,0.621510791366906,3.09372900335946,6.72613636363636,"N",41.4797696461747,"N","W",14.820512205307,19.4973419733609,72.3281448941781,54.7766548349301,1023.5,1021,4.2767137127187,4.54334450463212,11.5305555555556,15.6106940509915,NA,0,0,"0"
2010,8,19,"NorahHead",7.09436377727087,24.6,0.621510791366906,3.09372900335946,6.72613636363636,"N",41.4797696461747,"N","W",14.820512205307,19.4973419733609,72.3281448941781,54.7766548349301,1017.6303253292,1005.8,4.2767137127187,4.54334450463212,11.5305555555556,23.8,NA,NA,0,"0"
2010,8,20,"NorahHead",7.09436377727087,19.3,0.621510791366906,3.09372900335946,6.72613636363636,"N",41.4797696461747,"N","W",14.820512205307,19.4973419733609,72.3281448941781,54.7766548349301,1013.4,1011.1,4.2767137127187,4.54334450463212,15.5,19,NA,0,0,"0"
2010,9,15,"NorahHead",9.27437701102035,18.5,0.520824135393672,3.77411504424779,6.72482678983834,"WSW",40.6738909781172,"W","W",14.6390423769328,19.443010306213,68.4621375571652,54.7110071779719,1010.9,1010,4.7161018237981,4.77161846449305,15.8,17.7,NA,0,0,"0"
2010,12,10,"NorahHead",15.5172689626613,26.1704883227176,0.643050605844619,6.3693722943723,8.1575,"E",43.6752488351012,"ENE","WSW",15.4656434527638,20.0073544739637,66.9354680623352,53.2061579917001,1011.37428571429,1009.25935085008,4.75802284566636,4.83974745089531,20.3403409090909,24.3036879432624,NA,NA,0,"0"
2010,12,11,"NorahHead",15.5172689626613,25.4,0.643050605844619,6.3693722943723,8.1575,"E",43.6752488351012,"ENE","WSW",15.4656434527638,20.0073544739637,66.9354680623352,53.2061579917001,1008.5,1004.1,4.75802284566636,4.83974745089531,21.7,21.1,NA,0,0,"0"
2011,5,10,"NorahHead",8.65635957155268,16.8,0.49542530378842,2.81414473684211,5.87780346820809,"SW",34.5197412292801,"SW","S",11.915654038599,15.3795692486318,74.3946497192387,55.8787425835253,1014.6,1012.8,4.50504469254869,4.77423962081033,13.2,16.3,NA,0,0,"0"
2011,6,9,"NorahHead",7.3521911568916,16.5,0.560192735359526,2.45125,6.03758949880668,"W",39.2270411271514,"N","W",13.6418515281266,17.321085739829,76.6883073287596,57.4975575891555,1013.4,1011.5,4.17110636758054,4.32187776552173,10.9,15.8,NA,0,0,"0"
2011,8,5,"NorahHead",7.89039790492347,23.4,0.575542691751085,3.24732650739477,7.15890570430733,"N",37.211940981876,"N","NNW",12.6399620739558,17.1260320965332,74.4643304371304,54.9066150161593,1026.1,1022.2,3.87662384601892,4.27095750372082,17.9,21.2,NA,0,0,"0"
2012,4,12,"NorahHead",12.481194846069,20.2,0.471872686898594,4.44332939787485,7.342521631644,"S",36.7050238285031,"N","SE",12.5744662988559,17.065505983397,70.2427363470658,52.4356817722365,1032.5,1031,4.20650248642549,4.39830094527345,16.5,19.4,NA,0,0,"0"
2012,9,28,"NorahHead",8.75681433347525,29.2,0.446452576549664,4.9715123094959,8.05494923857868,"W",42.6373817853072,"N","W",15.422810457114,20.7012889823506,61.8866978801631,47.3289022114031,1011,1005.3,3.78479655832541,3.8311822155823,20.7,28.7,NA,0,0,"0"
2013,7,10,"NorahHead",7.54338783203296,14.5,0.577139037433155,2.7107027027027,6.02845036319613,"N",36.9624654866516,"N","N",12.8408409066558,16.9581692084127,78.7112591616119,58.4519516855771,1033.2,1031.4,4.29537814023522,4.53402270322902,11.1,14.3,NA,0,0,"0"
2013,8,21,"NorahHead",8.11094284796595,17,0.600672494956288,3.76601307189542,7.36711990111248,"WNW",43.075401921062,"NW","NW",14.4765781047687,20.3393273920193,69.3763298983492,51.2823442564754,1016.5,1013.4,3.82418858359697,4.11221482467245,11.7,16.1,NA,0,0,"0"
